"Series","ES","dmuiid","MLRA","LRU","coiid","areasymbol","areaname","lmapunitiid","muiid","nationalmusym","muname","tgs","majcompflag","comppct_r","taxorder","taxsubgrp","taxclname","drainagecl","slope_r","carbdepth","rockdepth","T50_frag","T50_sand","T50_silt","T50_clay","T50_OM","T50_AWC","T50_pH","T150_frag","T150_sand","T150_silt","T150_clay","T150_OM","T150_AWC","flood","humicdepth","ec","pmkind","pmorigin","landform_string","hydricrating","Bhs","Water_Table","grpname","Site111"
"Aetna","F111EY203OH",749611,"111E",NA,2379923,"OH127","Perry County, Ohio",699497,2652208,"2w0v3","Patton silty clay loam, 0 to 2 percent slopes, rarely flooded",18.7975665147561,FALSE,5,"inceptisols","fluvaquentic endoaquepts","Fine-silty, mixed, superactive, nonacid, mesic Fluvaquentic Endoaquepts","somewhat poorly",1,48,250,2.88,8.60000001907349,67.6399998474121,23.76,1.54,9.00000035762787,6.77200004577637,1.26,7.67600009918213,64.7040003204346,27.62,0.68,27.0000010728836,"flood",18,0,"alluvium & glaciolacustrine deposits",NA,"flood plain","no","no",50,"12-IND Indianapolis, Indiana","Lacustrine Forest"
"Aetna","F111EY203OH",129831,"111E",NA,283991,"OH045","Fairfield County, Ohio",172209,172209,"5s64","Aetna silt loam, occasionally flooded",18.832684452939,TRUE,80,"inceptisols","fluvaquentic endoaquepts","Fine-silty, mixed, superactive, nonacid, mesic Fluvaquentic Endoaquepts","somewhat poorly",0.5,18,250,0,11.0439998245239,65.0759979248047,23.88,1.56,9.00000035762787,6.76400005340576,0,8.61733319600423,65.1960001627604,26.1866666666667,0.713333333333333,27.0000010728836,"flood",18,0,"alluvium & glaciolacustrine deposits",NA,"flood plain","no","no",50,"12-IND Indianapolis, Indiana","Lacustrine Forest"
"Aetna","F111EY203OH",129931,"111E",NA,284330,"OH045","Fairfield County, Ohio",172311,172311,"5s9f","Stonelick sandy loam, occasionally flooded",18.9616521848854,FALSE,5,"inceptisols","aeric endoaquepts","Fine-silty, mixed, nonacid, mesic Aeric Endoaquepts","somewhat poorly",1,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,"alluvium & till, unspecified",NA,"flood plain","no","no",50,"12-IND Indianapolis, Indiana","F111DY003IN"
"Aetna","F111EY203OH",129921,"111E",NA,284300,"OH045","Fairfield County, Ohio",172301,172301,"5s93","Rockmill silty clay loam",18.9336946610416,FALSE,5,"inceptisols","aeric endoaquepts","Fine-silty, mixed, nonacid, mesic Aeric Endoaquepts","somewhat poorly",1,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,"alluvium & till, unspecified",NA,"flood plain","no","no",50,"12-IND Indianapolis, Indiana","F111DY003IN"
"Aetna","F111EY203OH",129929,"111E",NA,284322,"OH045","Fairfield County, Ohio",172309,172309,"5s9c","Shoals silt loam, occasionally flooded",19.1241318196288,FALSE,5,"inceptisols","aeric endoaquepts","Fine-silty, mixed, nonacid, mesic Aeric Endoaquepts","somewhat poorly",1,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,"alluvium & till, unspecified",NA,"flood plain","no","no",50,"12-IND Indianapolis, Indiana","F111DY003IN"
"Aetna","F111EY203OH",749611,"111E",NA,2379923,"OH045","Fairfield County, Ohio",172296,2652208,"2w0v3","Patton silty clay loam, 0 to 2 percent slopes, rarely flooded",18.7975665147561,FALSE,5,"inceptisols","fluvaquentic endoaquepts","Fine-silty, mixed, superactive, nonacid, mesic Fluvaquentic Endoaquepts","somewhat poorly",1,48,250,2.88,8.60000001907349,67.6399998474121,23.76,1.54,9.00000035762787,6.77200004577637,1.26,7.67600009918213,64.7040003204346,27.62,0.68,27.0000010728836,"flood",18,0,"alluvium & glaciolacustrine deposits",NA,"flood plain","no","no",50,"12-IND Indianapolis, Indiana","Lacustrine Forest"
"Aetna","F111EY203OH",129866,"111E",NA,283988,"OH045","Fairfield County, Ohio",172244,172244,"5s78","Eel silt loam, gravelly substratum, occasionally flooded",18.869084550834,FALSE,5,"inceptisols","aeric endoaquepts","Fine-silty, mixed, nonacid, mesic Aeric Endoaquepts","somewhat poorly",1,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,"alluvium & till, unspecified",NA,"flood plain","no","no",50,"12-IND Indianapolis, Indiana","F111DY003IN"
"Aetna","F111EY203OH",129922,"111E",NA,284301,"OH045","Fairfield County, Ohio",172302,172302,"5s94","Rockmill silty clay loam, occasionally flooded",19.0155610699625,FALSE,5,"inceptisols","aeric endoaquepts","Fine-silty, mixed, nonacid, mesic Aeric Endoaquepts","somewhat poorly",1,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,"alluvium & till, unspecified",NA,"flood plain","no","no",50,"12-IND Indianapolis, Indiana","F111DY003IN"
"Aetna","F111EY203OH",129832,"111E",NA,283990,"OH045","Fairfield County, Ohio",172210,172210,"5s65","Aetna silt loam, fan, occasionally flooded",18.7392237201214,TRUE,85,"inceptisols","fluvaquentic endoaquepts","Fine-silty, mixed, superactive, nonacid, mesic Fluvaquentic Endoaquepts","somewhat poorly",1,18,250,0,8.61200000762939,67.8279998779297,23.56,1.56,9.00000035762787,6.76400005340576,0,7.42000011444092,64.9933338419596,27.5866666666667,0.713333333333333,27.0000010728836,"flood",18,0,"alluvium & glaciolacustrine deposits",NA,"flood plain","no","no",50,"12-IND Indianapolis, Indiana","Lacustrine Forest"
"Aetna","F111EY203OH",129938,"111E",NA,284341,"OH045","Fairfield County, Ohio",172318,172318,"5s9n","Urban land-Aetna complex, rarely flooded",18.9657817238622,TRUE,30,"inceptisols","fluvaquentic endoaquepts","Fine-silty, mixed, superactive, nonacid, mesic Fluvaquentic Endoaquepts","somewhat poorly",1,51,250,0,11.3000001907349,67.6999969482422,21,3,9.00000035762787,6.69999980926514,0,8.46200006484985,65.9179989624024,25.62,1.515,27.0000010728836,"flood",51,0,"alluvium & glaciolacustrine deposits",NA,"flood plain","no","no",50,"12-IND Indianapolis, Indiana","Lacustrine Forest"
"Aetna","F111EY203OH",129831,"111E",NA,283991,"OH127","Perry County, Ohio",537481,537481,"l193","Aetna silt loam, occasionally flooded",18.832684452939,TRUE,80,"inceptisols","fluvaquentic endoaquepts","Fine-silty, mixed, superactive, nonacid, mesic Fluvaquentic Endoaquepts","somewhat poorly",0.5,18,250,0,11.0439998245239,65.0759979248047,23.88,1.56,9.00000035762787,6.76400005340576,0,8.61733319600423,65.1960001627604,26.1866666666667,0.713333333333333,27.0000010728836,"flood",18,0,"alluvium & glaciolacustrine deposits",NA,"flood plain","no","no",50,"12-IND Indianapolis, Indiana","Lacustrine Forest"
"Aetna","F111EY203OH",129948,"111E",NA,284287,"OH045","Fairfield County, Ohio",172328,172328,"5s9z","Westland silt loam, overwash",18.8897113132477,FALSE,5,"inceptisols","aeric endoaquepts","Fine-silty, mixed, nonacid, mesic Aeric Endoaquepts","somewhat poorly",1,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,"alluvium & till, unspecified",NA,"flood plain","no","no",50,"12-IND Indianapolis, Indiana","F111DY003IN"
"Alexandria","F111EY503OH",125541,"111E",NA,244921,"OH049","Franklin County, Ohio",167868,167868,"5mp3","Alexandria silt loam, 12 to 18 percent slopes, eroded",19.305805506457,TRUE,85,"alfisols","typic hapludalfs","Fine, illitic, mesic Typic Hapludalfs","well",15,20,250,0,20.8800003051758,48.2199996948242,30.9,1.25,8.20000007748604,6.19999980926514,0,23.2240003204346,44.3926663462321,32.3833333333333,0.759000000854333,20.4800001755357,"none",20,0,"till, unspecified",NA,"till plain & moraine","no","no",250,"12-IND Indianapolis, Indiana","F111CY007IN"
"Alexandria","F111EY503OH",128954,"111E",NA,1253389,"OH129","Pickaway County, Ohio",171271,171271,"5r6w","Loudonville silt loam, 6 to 18 percent slopes",18.9324072248522,FALSE,5,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,"till, unspecified",NA,"till plain & moraine",NA,"no",250,"12-IND Indianapolis, Indiana","R111CY006IN"
"Alexandria","F111EY503OH",358856,"111E",NA,774406,"OH073","Hocking County, Ohio",1398046,1398046,"1hxs8","Alexandria silt loam, 25 to 40 percent slopes",18.6294144358381,TRUE,85,"alfisols","typic hapludalfs","Fine, illitic, mesic Typic Hapludalfs","well",33,89,250,0,25.8500003814697,45.1499996185303,29,1.375,8.74999985098839,6.19999980926514,0,29.0246671040853,40.318666229248,30.6566666666667,0.734666667878628,20.3099999651313,"none",25,0,"till, unspecified",NA,"till plain & moraine","no","no",250,"State Office OH - Region 6","F111CY007IN"
"Alexandria","F111EY503OH",128393,"111E",NA,249181,"OH139","Richland County, Ohio",170713,170713,"5qmw","Alexandria silty clay loam, 12 to 18 percent slopes, severely eroded",17.6582855470534,TRUE,90,"alfisols","typic hapludalfs","Fine, illitic, mesic Typic Hapludalfs","well",15,86,250,0,18.0180005645752,45.8219994354248,36.16,0.88,9.13000023365021,5.80000019073486,0,24.966000696818,41.5806659698486,33.4533333333333,0.558666667938232,22.0100005865097,"none",0,0,"till, basal",NA,"till plain","no","no",250,"12-BEL Belmont, New York","F111CY007IN"
"Alexandria","F111EY503OH",166306,"111E",NA,324469,"OH005","Ashland County, Ohio",288125,288125,"9ntc","Alexandria silt loam, 18 to 25 percent slopes",17.7136694419393,TRUE,100,"alfisols","typic hapludalfs","Fine, illitic, mesic Typic Hapludalfs","well",20,107,250,0,19.9000007629395,45.3999992370605,34.7,1,7.5,6.05999984741211,0,18.6233340962728,47.0099992370605,34.3666666666667,0.675666667521,19.7800000980496,"none",10,0,"till, unspecified",NA,"till plain & moraine","no","no",250,"12-FIN Findlay, Ohio","F111CY007IN"
"Alexandria","F111EY503OH",166305,"111E",NA,324468,"OH005","Ashland County, Ohio",288124,288124,"9ntb","Alexandria silt loam, 12 to 18 percent slopes, eroded",17.6986340054279,TRUE,100,"alfisols","typic hapludalfs","Fine, illitic, mesic Typic Hapludalfs","well",15,107,250,0,19.9000007629395,45.3999992370605,34.7,1,7.5,6.05999984741211,0,18.6233340962728,47.0099992370605,34.3666666666667,0.675666667521,19.7800000980496,"none",10,0,"till, unspecified",NA,"till plain & moraine","no","no",250,"12-FIN Findlay, Ohio","F111CY007IN"
"Alexandria","F111EY503OH",128953,"111E",NA,1253386,"OH129","Pickaway County, Ohio",171270,171270,"5r6v","Loudonville silt loam, 2 to 6 percent slopes",18.9325708098012,FALSE,4,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,"till, unspecified",NA,"moraine & till plain",NA,"no",250,"12-IND Indianapolis, Indiana","R111CY006IN"
"Alexandria","F111EY503OH",125540,"111E",NA,244919,"OH049","Franklin County, Ohio",167867,167867,"5mp2","Alexandria silt loam, 6 to 12 percent slopes, eroded",19.3699751842854,TRUE,85,"alfisols","typic hapludalfs","Fine, illitic, mesic Typic Hapludalfs","well",9,20,250,0,20.8800003051758,48.2199996948242,30.9,1.25,8.20000007748604,6.19999980926514,0,21.1600001017253,46.4566665649414,32.3833333333333,0.759000000854333,20.4800001755357,"none",20,0,"till, unspecified",NA,"till plain & moraine","no","no",250,"12-IND Indianapolis, Indiana","F111CY007IN"
"Alexandria","F111EY503OH",126205,"111E",NA,245921,"OH033","Crawford County, Ohio",168537,168537,"5ncp","Alexandria silt loam, 12 to 18 percent slopes, moderately eroded",17.9951962454908,TRUE,92,"alfisols","typic hapludalfs","Fine, illitic, mesic Typic Hapludalfs","well",15,91,250,0,28.9139999389648,41.3260000610352,29.76,1.325,8.3800000846386,6.06199994087219,0,32.4920000712077,36.8379999287923,30.67,0.725333334505558,20.0200001969934,"none",23,0,"till, unspecified",NA,"till plain & moraine","no","no",250,"12-FIN Findlay, Ohio","F111CY007IN"
"Alexandria","F111EY503OH",771282,"111E",NA,2399651,"OH101","Marion County, Ohio",171185,2671641,"2wp1z","Cardington silt loam, 6 to 12 percent slopes, eroded",18.3381696651616,FALSE,6,"alfisols","typic hapludalfs","Fine, illitic, mesic Typic Hapludalfs","well",10,76,250,5.4,23.7,45.1,31.2,0.975,9.00000035762787,5.59000005722046,7.56,24.6066666666667,44.62,30.7733333333333,0.631666666666667,20.340000808239,"none",0,0,"till, unspecified","limestone, sandstone and shale","ground moraine & end moraine","no","no",250,"12-FIN Findlay, Ohio","F111CY007IN"
"Alexandria","F111EY503OH",125542,"111E",NA,244922,"OH049","Franklin County, Ohio",167869,167869,"5mp4","Alexandria silt loam, 18 to 25 percent slopes, eroded",19.3611388564185,TRUE,85,"alfisols","typic hapludalfs","Fine, illitic, mesic Typic Hapludalfs","well",22,20,250,0,15.1200003623962,53.9799987792969,30.9,1.25,8.20000007748604,6.19999980926514,0,17.6560003757477,49.9606654612223,32.3833333333333,0.759000000854333,20.4800001755357,"none",20,0,"till, unspecified",NA,"till plain & moraine","no","no",250,"12-IND Indianapolis, Indiana","F111CY007IN"
"Alexandria","F111EY503OH",128392,"111E",NA,249180,"OH139","Richland County, Ohio",170712,170712,"5qmv","Alexandria silt loam, 25 to 40 percent slopes",17.6342157033391,TRUE,85,"alfisols","typic hapludalfs","Fine, illitic, mesic Typic Hapludalfs","well",33,86,250,0,20.4100007629395,47.8799992370605,31.71,1.075,9.13000023365021,5.80000019073486,0,25.7633340962728,42.8666659037272,31.37,0.623666667938232,22.0100005865097,"none",13,0,"till, basal",NA,"till plain","no","no",250,"12-BEL Belmont, New York","F111CY007IN"
"Alexandria","F111EY503OH",771282,"111E",NA,2399651,"OH073","Hocking County, Ohio",1398062,2671641,"2wp1z","Cardington silt loam, 6 to 12 percent slopes, eroded",18.3381696651616,FALSE,6,"alfisols","typic hapludalfs","Fine, illitic, mesic Typic Hapludalfs","well",10,76,250,5.4,23.7,45.1,31.2,0.975,9.00000035762787,5.59000005722046,7.56,24.6066666666667,44.62,30.7733333333333,0.631666666666667,20.340000808239,"none",0,0,"till, unspecified","limestone, sandstone and shale","ground moraine & end moraine","no","no",250,"12-FIN Findlay, Ohio","F111CY007IN"
"Alexandria","F111EY503OH",128388,"111E",NA,249176,"OH077","Huron County, Ohio",1605960,1605960,"1qx45","Alexandria silt loam, 12 to 18 percent slopes",17.655617400103,TRUE,90,"alfisols","typic hapludalfs","Fine, illitic, mesic Typic Hapludalfs","well",15,86,250,0,20.4100007629395,47.8799992370605,31.71,1.075,9.13000023365021,5.80000019073486,0,25.7633340962728,42.8666659037272,31.37,0.623666667938232,22.0100005865097,"none",13,0,"till, basal",NA,"till plain","no","no",250,"12-BEL Belmont, New York","F111CY007IN"
"Alexandria","F111EY503OH",771282,"111E",NA,2399651,"OH147","Seneca County, Ohio",1592182,2671641,"2wp1z","Cardington silt loam, 6 to 12 percent slopes, eroded",18.3381696651616,FALSE,6,"alfisols","typic hapludalfs","Fine, illitic, mesic Typic Hapludalfs","well",10,76,250,5.4,23.7,45.1,31.2,0.975,9.00000035762787,5.59000005722046,7.56,24.6066666666667,44.62,30.7733333333333,0.631666666666667,20.340000808239,"none",0,0,"till, unspecified","limestone, sandstone and shale","ground moraine & end moraine","no","no",250,"12-FIN Findlay, Ohio","F111CY007IN"
"Alexandria","F111EY503OH",126205,"111E",NA,245921,"OH117","Morrow County, Ohio",1593259,1593259,"1qgxg","Alexandria silt loam, 12 to 18 percent slopes, moderately eroded",17.9951962454908,TRUE,92,"alfisols","typic hapludalfs","Fine, illitic, mesic Typic Hapludalfs","well",15,91,250,0,28.9139999389648,41.3260000610352,29.76,1.325,8.3800000846386,6.06199994087219,0,32.4920000712077,36.8379999287923,30.67,0.725333334505558,20.0200001969934,"none",23,0,"till, unspecified",NA,"till plain & moraine","no","no",250,"12-FIN Findlay, Ohio","F111CY007IN"
"Alexandria","F111EY503OH",126204,"111E",NA,245920,"OH033","Crawford County, Ohio",168536,168536,"5ncn","Alexandria silt loam, 6 to 12 percent slopes, moderately eroded",17.9479451395877,TRUE,93,"alfisols","typic hapludalfs","Fine, illitic, mesic Typic Hapludalfs","well",8,91,250,0,28.9139999389648,41.3260000610352,29.76,1.325,8.3800000846386,6.06199994087219,0,32.4920000712077,36.8379999287923,30.67,0.725333334505558,20.0200001969934,"none",23,0,"till, unspecified",NA,"till plain & moraine","no","no",250,"12-FIN Findlay, Ohio","F111CY007IN"
"Alexandria","F111EY503OH",126238,"111E",NA,245958,"OH175","Wyandot County, Ohio",1542626,1542626,"1ns74","Hennepin-Alexandria silt loams, 18 to 50 percent slopes",18.0841958197061,TRUE,49,"alfisols","typic hapludalfs","Fine, illitic, mesic Typic Hapludalfs","well",30,91,250,0,28.9139999389648,41.3260000610352,29.76,1.325,8.3800000846386,6.06199994087219,0,32.4920000712077,36.8379999287923,30.67,0.725333334505558,20.0200001969934,"none",23,0,"till, unspecified",NA,"till plain & moraine","no","no",250,"12-FIN Findlay, Ohio","F111CY007IN"
"Alexandria","F111EY503OH",166307,"111E",NA,324470,"OH005","Ashland County, Ohio",288126,288126,"9ntd","Alexandria silt loam, 25 to 50 percent slopes",17.7245346751176,TRUE,100,"alfisols","typic hapludalfs","Fine, illitic, mesic Typic Hapludalfs","well",30,107,250,0,19.9000007629395,45.3999992370605,34.7,1,7.5,6.05999984741211,0,18.6233340962728,47.0099992370605,34.3666666666667,0.675666667521,19.7800000980496,"none",10,0,"till, unspecified",NA,"till plain & moraine","no","no",250,"12-FIN Findlay, Ohio","F111CY007IN"
"Alexandria","F111EY503OH",128387,"111E",NA,249175,"OH005","Ashland County, Ohio",1592603,1592603,"1qg79","Alexandria silt loam, 6 to 12 percent slopes, moderately eroded",17.6883624924554,TRUE,90,"alfisols","typic hapludalfs","Fine, illitic, mesic Typic Hapludalfs","well",9,86,250,0,20.4100007629395,47.8799992370605,31.71,1.075,9.13000023365021,5.80000019073486,0,25.7633340962728,42.8666659037272,31.37,0.623666667938232,22.0100005865097,"none",13,0,"till, basal",NA,"till plain","no","no",250,"12-BEL Belmont, New York","F111CY007IN"
"Alexandria","F111EY503OH",777677,"111E",NA,2465698,"OH117","Morrow County, Ohio",2996563,2676835,"2wvgj","Cardington silt loam, 6 to 12 percent slopes",17.8862535279457,FALSE,6,"alfisols","typic hapludalfs","Fine, illitic, mesic Typic Hapludalfs","well",10,86,250,4.92,23.64,47.2,29.16,1.2,9.54000011086464,5.60800006866455,7.13333333333333,24.52,44.8533333333333,30.6266666666667,0.74,21.7800005972385,"none",18,0,"till, unspecified","limestone, sandstone and shale","ground moraine & end moraine","no","no",250,"12-FIN Findlay, Ohio","F111CY007IN"
"Alexandria","F111EY503OH",166307,"111E",NA,324470,"OH169","Wayne County, Ohio",2216933,2216933,"2ddwz","Alexandria silt loam, 25 to 50 percent slopes",17.7245346751176,TRUE,100,"alfisols","typic hapludalfs","Fine, illitic, mesic Typic Hapludalfs","well",30,107,250,0,19.9000007629395,45.3999992370605,34.7,1,7.5,6.05999984741211,0,18.6233340962728,47.0099992370605,34.3666666666667,0.675666667521,19.7800000980496,"none",10,0,"till, unspecified",NA,"till plain & moraine","no","no",250,"12-FIN Findlay, Ohio","F111CY007IN"
"Alexandria","F111EY503OH",128920,"111E",NA,1253329,"OH129","Pickaway County, Ohio",171237,171237,"5r5s","Cana Variant silt loam, 18 to 50 percent slopes",18.9526050209854,FALSE,3,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,"till, unspecified",NA,"till plain & moraine",NA,"no",250,"12-IND Indianapolis, Indiana","R111CY006IN"
"Alexandria","F111EY503OH",771282,"111E",NA,2399651,"OH089","Licking County, Ohio",2996702,2671641,"2wp1z","Cardington silt loam, 6 to 12 percent slopes, eroded",18.3381696651616,FALSE,6,"alfisols","typic hapludalfs","Fine, illitic, mesic Typic Hapludalfs","well",10,76,250,5.4,23.7,45.1,31.2,0.975,9.00000035762787,5.59000005722046,7.56,24.6066666666667,44.62,30.7733333333333,0.631666666666667,20.340000808239,"none",0,0,"till, unspecified","limestone, sandstone and shale","ground moraine & end moraine","no","no",250,"12-FIN Findlay, Ohio","F111CY007IN"
"Alexandria","F111EY503OH",128389,"111E",NA,249177,"OH139","Richland County, Ohio",170709,170709,"5qmr","Alexandria silt loam, 12 to 18 percent slopes, moderately eroded",17.6813112417098,TRUE,90,"alfisols","typic hapludalfs","Fine, illitic, mesic Typic Hapludalfs","well",15,86,250,0,20.4100007629395,47.8799992370605,31.71,1.075,9.13000023365021,5.80000019073486,0,25.7633340962728,42.8666659037272,31.37,0.623666667938232,22.0100005865097,"none",13,0,"till, basal",NA,"till plain","no","no",250,"12-BEL Belmont, New York","F111CY007IN"
"Alexandria","F111EY503OH",128386,"111E",NA,249174,"OH139","Richland County, Ohio",170706,170706,"5qmn","Alexandria silt loam, 6 to 12 percent slopes",17.6823475971008,TRUE,90,"alfisols","typic hapludalfs","Fine, illitic, mesic Typic Hapludalfs","well",9,86,250,0,20.4100007629395,47.8799992370605,31.71,1.075,9.13000023365021,5.80000019073486,0,25.7633340962728,42.8666659037272,31.37,0.623666667938232,22.0100005865097,"none",13,0,"till, basal",NA,"till plain","no","no",250,"12-BEL Belmont, New York","F111CY007IN"
"Alexandria","F111EY503OH",125628,"111E",NA,245071,"OH077","Huron County, Ohio",167955,167955,"5mrx","Alexandria silty clay loam, 12 to 18 percent slopes, eroded",17.9525435199237,TRUE,80,"alfisols","typic hapludalfs","Fine, illitic, mesic Typic Hapludalfs","well",14,69,250,0,18.0180005645752,45.8219994354248,36.16,0.88,7.78000006079674,6.19999980926514,0,18.5713336181641,49.1086663818359,32.32,0.496333334942659,18.540000192821,"none",0,0,"till, unspecified",NA,"till plain","no","no",250,"12-FIN Findlay, Ohio","F111CY007IN"
