"Series","ES","dmuiid","MLRA","LRU","coiid","areasymbol","areaname","lmapunitiid","muiid","nationalmusym","muname","tgs","majcompflag","comppct_r","taxorder","taxsubgrp","taxclname","drainagecl","slope_r","carbdepth","rockdepth","T50_frag","T50_sand","T50_silt","T50_clay","T50_OM","T50_AWC","T50_pH","T150_frag","T150_sand","T150_silt","T150_clay","T150_OM","T150_AWC","flood","humicdepth","ec","pmkind","pmorigin","landform_string","hydricrating","Bhs","Water_Table","grpname","Site111"
"Assumption","R114BY903IN",828073,"114B",NA,2542729,"IL117","Macoupin County, Illinois",199184,2551124,"2rmnb","Assumption silt loam, 2 to 5 percent slopes",20.3971415128119,TRUE,90,"mollisols","aquic argiudolls","Fine-silty, mixed, superactive, mesic Aquic Argiudolls","moderately well",4,149,250,0,4,70.74,25.26,3.005,11.639999806881,6.44599996566772,2.03333333333333,12.54,55.5266666666667,31.9333333333333,1.39833333333333,26.7599997594953,"none",41,1,"loess & till, unspecified",NA,"ground moraine","no","no",100,"11-SPR Springfield, Illinois","R111CY006IN"
"Assumption","R114BY903IN",657028,"114B",NA,2159133,"IL061","Greene County, Illinois",211763,2551126,"2rmnd","Assumption silt loam, 5 to 10 percent slopes, eroded",20.3463678861731,TRUE,90,"alfisols","mollic oxyaquic hapludalfs","Fine-silty, mixed, superactive, mesic Mollic Oxyaquic Hapludalfs","moderately well",8,135,250,0,4,67.8,28.2,1.45,10.7999999821186,6.31999988555908,2.8,15.76,50.2533333333333,33.9866666666667,0.818333333333333,24.0799998044968,"none",20,1,"loess & till, unspecified",NA,"ground moraine","no","no",100,"11-SPR Springfield, Illinois","R111CY006IN"
"Assumption","R114BY903IN",657028,"114B",NA,2159133,"IL083","Jersey County, Illinois",728490,2551126,"2rmnd","Assumption silt loam, 5 to 10 percent slopes, eroded",20.3463678861731,TRUE,90,"alfisols","mollic oxyaquic hapludalfs","Fine-silty, mixed, superactive, mesic Mollic Oxyaquic Hapludalfs","moderately well",8,135,250,0,4,67.8,28.2,1.45,10.7999999821186,6.31999988555908,2.8,15.76,50.2533333333333,33.9866666666667,0.818333333333333,24.0799998044968,"none",20,1,"loess & till, unspecified",NA,"ground moraine","no","no",100,"11-SPR Springfield, Illinois","R111CY006IN"
"Atlas","F114BY502IN",712166,"114B",NA,2292408,"IL133","Monroe County, Illinois",184122,2612071,"2tp2c","Atlas silty clay loam, 10 to 18 percent slopes, severely eroded",21.2307047906529,TRUE,90,"alfisols","aeric chromic vertic epiaqualfs","Fine, smectitic, mesic Aeric Chromic Vertic Epiaqualfs","somewhat poorly",13,250,250,1.4,18,45.6,36.4,0.95,7.69999973475933,5.90000009536743,2.81333333333333,18,47.2266666666667,34.7733333333333,0.65,20.6999992579222,"none",15,0.100000001490116,"loess & till, unspecified",NA,"till plain","no","no",50,"11-MAN Marion, Illinois","F111CY007IN"
"Atlas","F114BY502IN",792500,"114B",NA,2508434,"IL145","Perry County, Illinois",1404603,2720631,"2yb19","Hickory silt loam, 18 to 35 percent slopes",20.6798199723663,FALSE,3,"alfisols","aeric chromic vertic epiaqualfs","Fine, smectitic, mesic Aeric Chromic Vertic Epiaqualfs","somewhat poorly",14,250,250,1.28,18,50.4,31.6,1.04,8.29999992251396,5.90000009536743,2.77333333333333,18,48.8266666666667,33.1733333333333,0.68,21.2999994456768,"none",18,0.100000001490116,"loess & till, unspecified",NA,"ground moraine","no","no",50,"11-MAN Marion, Illinois","F111CY007IN"
"Atlas","F114BY502IN",712164,"114B",NA,2292404,"IL033","Crawford County, Illinois",166425,2612065,"2tp25","Atlas silty clay loam, 5 to 10 percent slopes, severely eroded",20.7373863194616,TRUE,90,"alfisols","aeric chromic vertic epiaqualfs","Fine, smectitic, mesic Aeric Chromic Vertic Epiaqualfs","somewhat poorly",8,250,250,1.4,18,45.6,36.4,0.95,7.69999973475933,5.90000009536743,2.81333333333333,18,47.2266666666667,34.7733333333333,0.65,20.6999992579222,"none",15,0.100000001490116,"loess & till, unspecified",NA,"till plain","no","no",50,"11-MAN Marion, Illinois","F111CY007IN"
"Atlas","F114BY502IN",792500,"114B",NA,2508434,"IL173","Shelby County, Illinois",179046,2720631,"2yb19","Hickory silt loam, 18 to 35 percent slopes",20.6798199723663,FALSE,3,"alfisols","aeric chromic vertic epiaqualfs","Fine, smectitic, mesic Aeric Chromic Vertic Epiaqualfs","somewhat poorly",14,250,250,1.28,18,50.4,31.6,1.04,8.29999992251396,5.90000009536743,2.77333333333333,18,48.8266666666667,33.1733333333333,0.68,21.2999994456768,"none",18,0.100000001490116,"loess & till, unspecified",NA,"ground moraine","no","no",50,"11-MAN Marion, Illinois","F111CY007IN"
"Atlas","F114BY502IN",131964,"114B",NA,253653,"IL005","Bond County, Illinois",173892,173892,"5tyf","Hickory-Atlas complex, 10 to 15 percent slopes, severely eroded",20.8086541885667,TRUE,40,"alfisols","vertic epiaqualfs","Fine, smectitic, mesic Vertic Epiaqualfs","somewhat poorly",12,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,NA,"no","no",50,"11-MAN Marion, Illinois",NA
"Atlas","F114BY502IN",131960,"114B",NA,253643,"IL005","Bond County, Illinois",173888,173888,"5ty9","Atlas-Grantfork silty clay loams, 4 to 10 percent slopes, severely eroded",20.7717510801033,TRUE,60,"alfisols","vertic epiaqualfs","Fine, smectitic, mesic Vertic Epiaqualfs","somewhat poorly",8,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,NA,"no","no",50,"11-MAN Marion, Illinois",NA
"Atlas","F114BY502IN",469532,"114B",NA,1309936,"IL199","Williamson County, Illinois",1902867,1902867,"21w2t","Blair-Atlas silty clay loams, 10 to 18 percent slopes, severely eroded",21.2697496031102,TRUE,40,"alfisols","aeric chromic vertic epiaqualfs","Fine, smectitic, mesic Aeric Chromic Vertic Epiaqualfs","somewhat poorly",14,250,250,0,21.84,42.96,35.2,0.552000007629394,7.21999987959862,6.12799987792969,0.546666666666667,21.64,43.0533333333333,35.3066666666667,0.384000010490417,20.2199994027615,"none",0,0,"loess & till, unspecified",NA,"till plain","no","no",50,"11-MAN Marion, Illinois","F111CY007IN"
"Atlas","F114BY502IN",828785,"114B",NA,2698246,"IL059","Gallatin County, Illinois",211710,2721037,"2ybgd","Hickory silt loam, 18 to 35 percent slopes, eroded",20.8534917470374,FALSE,3,"alfisols","aeric chromic vertic epiaqualfs","Fine, smectitic, mesic Aeric Chromic Vertic Epiaqualfs","somewhat poorly",14,250,250,1.28,18,50.4,31.6,1.04,8.29999992251396,5.90000009536743,2.77333333333333,18,48.8266666666667,33.1733333333333,0.68,21.2999994456768,"none",18,0.100000001490116,"loess & till, unspecified",NA,"ground moraine","no","no",50,"11-MAN Marion, Illinois","F111CY007IN"
"Atlas","F114BY502IN",151670,"114B",NA,853777,"IL157","Randolph County, Illinois",200525,200525,"6qnk","Homen-Atlas silty clay loams, 10 to 18 percent slopes, severely eroded",21.2652348921825,TRUE,35,"alfisols","aeric chromic vertic epiaqualfs","Fine, smectitic, mesic Aeric Chromic Vertic Epiaqualfs","somewhat poorly",14,250,250,1.28,17.56,44.88,37.56,0.462000007629395,7.21999987959862,5.90000009536743,1.76,18.52,43.1533333333333,38.3266666666667,0.354000010490417,19.7099995091558,"none",0,0,"loess & till, unspecified",NA,"till plain","no","no",50,"11-MAN Marion, Illinois","F111CY007IN"
"Atlas","F114BY502IN",828798,"114B",NA,2640659,"IL101","Lawrence County, Illinois",176780,2721049,"2ybgs","Hickory clay loam, 18 to 35 percent slopes, severely eroded",21.0705622979463,FALSE,1,"alfisols","aeric chromic vertic epiaqualfs","Fine, smectitic, mesic Aeric Chromic Vertic Epiaqualfs","somewhat poorly",13,250,250,1.4,18,45.6,36.4,0.95,7.69999973475933,5.90000009536743,2.81333333333333,18,47.2266666666667,34.7733333333333,0.65,20.6999992579222,"none",15,0.100000001490116,"loess & till, unspecified",NA,"ground moraine","no","no",50,"11-MAN Marion, Illinois","F111CY007IN"
"Atlas","F114BY502IN",712166,"114B",NA,2292408,"IL145","Perry County, Illinois",1403695,2612071,"2tp2c","Atlas silty clay loam, 10 to 18 percent slopes, severely eroded",21.2307047906529,TRUE,90,"alfisols","aeric chromic vertic epiaqualfs","Fine, smectitic, mesic Aeric Chromic Vertic Epiaqualfs","somewhat poorly",13,250,250,1.4,18,45.6,36.4,0.95,7.69999973475933,5.90000009536743,2.81333333333333,18,47.2266666666667,34.7733333333333,0.65,20.6999992579222,"none",15,0.100000001490116,"loess & till, unspecified",NA,"till plain","no","no",50,"11-MAN Marion, Illinois","F111CY007IN"
"Atlas","F114BY502IN",792500,"114B",NA,2508434,"IL165","Saline County, Illinois",178907,2720631,"2yb19","Hickory silt loam, 18 to 35 percent slopes",20.6798199723663,FALSE,3,"alfisols","aeric chromic vertic epiaqualfs","Fine, smectitic, mesic Aeric Chromic Vertic Epiaqualfs","somewhat poorly",14,250,250,1.28,18,50.4,31.6,1.04,8.29999992251396,5.90000009536743,2.77333333333333,18,48.8266666666667,33.1733333333333,0.68,21.2999994456768,"none",18,0.100000001490116,"loess & till, unspecified",NA,"ground moraine","no","no",50,"11-MAN Marion, Illinois","F111CY007IN"
"Atlas","F114BY502IN",155289,"114B",NA,1540117,"IL021","Christian County, Illinois",261740,261740,"8sc7","Elco silt loam, 10 to 18 percent slopes, eroded",20.6023647266201,FALSE,NA,"alfisols","aeric chromic vertic epiaqualfs","Fine, smectitic, mesic Aeric Chromic Vertic Epiaqualfs","somewhat poorly",14,250,250,0.68,19.2,51.69,29.11,1.49,9.80000005662441,5.90000009536743,1.56,21.4,43.1633333333333,35.4366666666667,0.83,22.7999995797873,"none",33,0,NA,NA,"ground moraine","no","no",50,"11-SPR Springfield, Illinois","Not"
"Atlas","F114BY502IN",792500,"114B",NA,2508434,"IL199","Williamson County, Illinois",1678576,2720631,"2yb19","Hickory silt loam, 18 to 35 percent slopes",20.6798199723663,FALSE,3,"alfisols","aeric chromic vertic epiaqualfs","Fine, smectitic, mesic Aeric Chromic Vertic Epiaqualfs","somewhat poorly",14,250,250,1.28,18,50.4,31.6,1.04,8.29999992251396,5.90000009536743,2.77333333333333,18,48.8266666666667,33.1733333333333,0.68,21.2999994456768,"none",18,0.100000001490116,"loess & till, unspecified",NA,"ground moraine","no","no",50,"11-MAN Marion, Illinois","F111CY007IN"
"Atlas","F114BY502IN",828784,"114B",NA,2698247,"IL061","Greene County, Illinois",211787,2721036,"2ybgc","Hickory silt loam, cool mesic, 18 to 35 percent slopes, eroded",20.3044841543288,FALSE,3,"alfisols","aeric chromic vertic epiaqualfs","Fine, smectitic, mesic Aeric Chromic Vertic Epiaqualfs","somewhat poorly",14,250,250,1.28,18,50.4,31.6,1.04,8.29999992251396,5.90000009536743,2.77333333333333,18,48.8266666666667,33.1733333333333,0.68,21.2999994456768,"none",18,0.100000001490116,"loess & till, unspecified",NA,"ground moraine","no","no",50,"11-SPR Springfield, Illinois","F111CY007IN"
